Pic ID,Date,Bank Name,Zipcode,State,Amount
30532,6/12/2021,,53220-4513,WI,213.26
30532,6/12/2021,,53223-5806,WI,
30532,6/12/2021,,53151,WI,
30532,6/12/2021,,53214-6324,WI,
30533,6/12/2021,chase,53209-4739,WI,50
30533,6/12/2021,chase,53209,WI,2
30533,6/12/2021,chase,53219,WI,15.06
30533,6/12/2021,chase,,,138
30534,6/12/2021,,53209,WI,248
30534,6/12/2021,,53051,WI,23
30534,6/12/2021,,53206-2248,WI,168.77
30534,6/12/2021,,53209-6613,WI,
30558,7/12/2021,chase,07013-2428,NJ,619.31
30558,7/12/2021,chase,7470,NJ,25
30558,7/12/2021,chase,07407-2412,NJ,
30558,7/12/2021,chase,7013,NJ,
30559,7/12/2021,,07012-1019,NJ,2.5
30560,7/12/2021,wells fargo,10980-2603,NY,47.67
30560,7/12/2021,wells fargo,7870,NJ,
30560,7/12/2021,wells fargo,7013,NJ,
30807,10/12/2021,huntington,92648-3437,CA,542.02
30939,12/12/2021,chase,,,"9,221.00"
30939,12/12/2021,chase,,,116.6
30964,12/12/2021,federal,75249,TX,204.64
30964,12/12/2021,federal,,,184
31104,14-12-2021,community bank,,,800.7
31117,14-12-2021,suntrust,,,7.21
31256,16-12-2021,suntrust,21045-1219,MD,"6,634.35"
31256,16-12-2021,suntrust,28174,NC,
31257,16-12-2021,,28269,NC,42.5
123826,1/12/2021,investors bank,7039,NJ,"8,913.76"
123826,1/12/2021,investors bank,7208,NJ,228.18
123826,1/12/2021,investors bank,7202,NJ,"2,168.07"
123826,1/12/2021,investors bank,8755,NJ,"1,631.18"
123826,1/12/2021,investors bank,6902,CT,
123974,1/12/2021,bank of america,,,"2,495.94"
123974,1/12/2021,bank of america,,,"1,240.00"
123984,1/12/2021,,77056-1110,TX,232.6
123984,1/12/2021,,77471-0257,TX,"1,978.00"
123984,1/12/2021,,77064,TX,"1,087.65"
123984,1/12/2021,,77057,TX,
123984,1/12/2021,,07303-0484,NJ,
124894,2/12/2021,federal,45202,OH,"1,500.00"
124894,2/12/2021,bank of america,32203-1488,FL,
127073,4/12/2021,,36801,AL,"2,500.00"
127073,4/12/2021,,35405,AL,
127088,4/12/2021,bank of america,90247-1927,CA,500
127088,4/12/2021,bank of america,33622-5118,FL,
131702,6/12/2021,united states treasury,30042,GA,
131871,7/12/2021,chase,53209,WI,5
131871,7/12/2021,chase,53219,WI,2
132018,7/12/2021,,,,"3,465.68"
132647,7/12/2021,chase,10010,NY,255.22
135560,9/12/2021,bank of america,6120,CT,"11,946.81"
135560,9/12/2021,bank of america,6115,CT,
135560,9/12/2021,bank of america,21229,MD,
136093,9/12/2021,,23669,VA,"51,175.00"
136093,9/12/2021,,22026,VA,
137263,10/12/2021,,32206,FL,
139701,11/12/2021,bank of america,,,"41,123.82"
139702,11/12/2021,bank of america,23510,VA,"18,663.47"
139702,11/12/2021,bank of america,19147,PA,
146138,21-12-2021,bmo harris bank,31407,GA,4.900.00
146139,21-12-2021,,97439,OR,"250,000.00"
146139,21-12-2021,,,,8.2021
146140,21-12-2021,citi,97439,OR,88
146140,21-12-2021,citi,19026,PA,15.2021
146141,21-12-2021,,,,"3,443.00"
146143,21-12-2021,,,,15.2021
146144,21-12-2021,,31407,GA,
146145,21-12-2021,cashier's check,,,43
147407,27-12-2021,chase,60602,IL,"1,250.00"
148254,29-12-2021,j.p.morgan,,,"4,700.00"
148356,30-12-2021,,,,2.500.00
148356,30-12-2021,,,,"2,500.00"
157213,15-12-2021,,20603,MD,
157213,15-12-2021,,33967,FL,
157628,15-12-2021,,,,7.95
157628,15-12-2021,,,,"11,400.00"
157628,15-12-2021,,,,"11,376.48"
157628,15-12-2021,,,,"11,368.53"
158810,16-12-2021,chase,,,85
165067,22-12-2021,chase,20770,MD,900
165067,22-12-2021,chase,77016,TX,"4,843.75"
165067,22-12-2021,chase,11230,NY,"4,500.00"
165067,22-12-2021,chase,,,"1,781.63"
165067,22-12-2021,chase,,,"1,572.44"
165985,23-12-2021,bank of america,62221,IL,"7,436.60"
165985,23-12-2021,bank of america,63074,MO,
166923,25-12-2021,wells fargo,,,990
166928,25-12-2021,federal,71339,LA,900
166983,25-12-2021,chase,28202,NC,"5,225.00"
166983,25-12-2021,chase,48240,MI,430
166983,25-12-2021,chase,10460,NY,304
166983,25-12-2021,chase,90266-6222,CA,300.1
167356,26-12-2021,bb&t,,,"9,925.55"
167356,26-12-2021,bb&t,,,"9,675.94"
167356,26-12-2021,bb&t,,,"10,256.60"
169970,29-12-2021,,11356,NY,939.628
169970,29-12-2021,,13126,NY,
169971,29-12-2021,citibank,2818,RI,"24,804.29"
171098,30-12-2021,,,,89.02
171098,30-12-2021,,,,"4,000.68"
